40 
1  960  266  301  309  
2  954  373  100  488  
3  936  600  103  339  
4  907  166  269  648  
5  904  118  568  337  
6  901  276  190  569  
7  863  29  673  651  
8  853  919  123  117  
9  840  909  197  55  
10  794  200  869  159  
11  785  354  280  543  
12  748  44  982  150  
13  730  245  592  469  
14  726  510  314  423  
15  695  348  889  92  
16  631  598  309  449  
17  601  879  818  13  
18  560  873  525  95  
19  558  537  320  625  
20  529  322  786  382  
21  512  770  402  307  
22  497  182  44  995  
23  491  680  261  496  
24  418  418  933  158  
25  397  319  582  740  
26  387  308  317  894  
27  341  754  803  153  
28  324  602  454  574  
29  321  971  143  308  
30  300  809  135  764  
31  266  781  719  244  
32  212  506  733  564  
33  207  37  846  946  
34  189  858  600  364  
35  188  868  366  563  
36  166  712  417  771  
37  129  354  903  614  
38  128  844  713  368  
39  99  758  967  127  
40  41  346  858  841  
