30 
1  963  601  42  
2  939  561  712  
3  922  229  696  
4  892  785  533  
5  876  645  68  
6  671  152  136  
7  600  210  817  
8  553  638  939  
9  547  980  57  
10  543  140  540  
11  519  306  150  
12  510  612  238  
13  481  621  125  
14  472  808  293  
15  362  481  823  
16  351  182  477  
17  275  185  528  
18  271  680  567  
19  262  30  185  
20  257  311  74  
21  248  907  126  
22  155  231  157  
23  133  522  94  
24  132  11  832  
25  126  76  959  
26  100  473  626  
27  91  356  991  
28  85  874  329  
29  77  116  417  
30  71  90  562  
