20 
1  991  661  893  659  614  
2  888  780  878  444  685  
3  874  880  902  799  830  
4  852  766  527  701  685  
5  783  772  118  809  860  
6  742  944  980  953  910  
7  646  559  625  681  897  
8  606  928  655  930  403  
9  568  853  522  705  849  
10  555  44  376  97  6  
11  532  346  475  275  193  
12  528  472  793  272  573  
13  440  245  744  338  172  
14  406  696  925  599  210  
15  403  307  715  677  788  
16  398  774  390  771  347  
17  396  829  652  389  580  
18  352  214  431  778  256  
19  302  205  38  186  379  
20  249  504  478  228  924  
