40 
1  894  446  51  728  
2  889  582  71  505  
3  888  60  793  308  
4  872  916  29  274  
5  856  348  469  271  
6  848  990  3  309  
7  810  747  270  165  
8  786  379  423  392  
9  785  433  362  396  
10  773  5  662  919  
11  578  352  637  415  
12  569  866  367  190  
13  534  568  539  395  
14  523  435  120  922  
15  497  838  258  391  
16  486  84  895  609  
17  484  346  125  938  
18  436  151  750  692  
19  410  422  878  204  
20  410  127  983  230  
21  409  429  145  926  
22  382  876  579  163  
23  362  680  392  622  
24  347  554  912  131  
25  294  493  954  154  
26  292  80  965  577  
27  277  154  907  640  
28  238  12  781  988  
29  199  734  378  710  
30  183  509  657  653  
31  163  485  514  835  
32  115  818  33  978  
33  108  479  931  446  
34  106  425  544  905  
35  99  828  944  105  
36  85  980  362  374  
37  80  800  413  844  
38  45  957  374  633  
39  6  355  999  400  
40  1  999  951  710  
