30 
1  943  812  776  744  
2  919  853  774  871  
3  829  622  530  382  
4  828  651  647  771  
5  825  598  578  723  
6  760  800  756  276  
7  732  820  507  710  
8  731  754  533  591  
9  722  890  922  900  
10  708  715  494  798  
11  675  457  931  655  
12  652  783  694  589  
13  629  460  317  535  
14  620  318  779  683  
15  568  341  295  488  
16  560  331  450  420  
17  456  652  321  300  
18  407  592  742  262  
19  359  130  207  216  
20  206  414  252  470  
21  181  511  417  483  
22  170  136  249  86  
23  132  359  194  150  
24  127  145  105  411  
25  122  76  219  111  
26  121  398  207  65  
27  109  95  94  26  
28  108  562  57  402  
29  96  113  167  97  
30  19  89  56  54  
