30 
1  979  775  852  797  
2  941  948  995  991  
3  861  839  789  598  
4  856  882  769  847  
5  831  665  689  642  
6  806  758  833  738  
7  793  384  494  533  
8  792  860  824  876  
9  744  897  704  699  
10  726  740  732  718  
11  678  589  460  474  
12  678  434  310  479  
13  670  732  517  446  
14  569  754  661  827  
15  558  759  868  417  
16  546  775  612  474  
17  439  838  820  730  
18  432  463  487  417  
19  384  769  767  459  
20  316  337  190  44  
21  306  69  218  288  
22  278  406  489  488  
23  253  163  10  78  
24  203  323  257  252  
25  185  47  42  22  
26  183  21  266  170  
27  151  133  288  372  
28  134  30  103  195  
29  92  112  83  54  
30  80  22  63  388  
