20 
1  997  89  175  360  460  
2  917  971  207  5  488  
3  854  488  116  340  742  
4  843  543  582  200  365  
5  641  195  756  638  332  
6  481  167  227  1000  47  
7  398  75  229  810  945  
8  250  601  434  868  305  
9  209  635  130  977  422  
10  205  836  192  499  758  
11  198  968  261  359  484  
12  176  585  408  951  195  
13  175  791  525  69  937  
14  139  967  64  484  809  
15  120  174  396  295  998  
16  97  739  961  83  635  
17  96  809  243  983  153  
18  65  747  183  868  712  
19  39  644  814  583  598  
20  30  692  661  944  294  
