40 
1  977  169  174  
2  967  201  121  
3  930  309  543  
4  896  201  806  
5  844  501  327  
6  836  16  888  
7  803  529  673  
8  799  686  108  
9  748  193  266  
10  744  741  254  
11  742  589  408  
12  737  562  152  
13  736  125  801  
14  720  347  284  
15  714  195  685  
16  697  683  129  
17  673  758  361  
18  547  24  933  
19  545  888  319  
20  541  884  98  
21  527  443  262  
22  525  512  316  
23  520  778  294  
24  500  878  263  
25  383  359  689  
26  381  966  63  
27  367  819  103  
28  352  534  294  
29  347  716  406  
30  312  385  800  
31  295  706  356  
32  241  364  645  
33  220  812  735  
34  175  654  337  
35  162  758  567  
36  102  966  609  
37  100  632  788  
38  78  144  944  
39  76  575  777  
40  24  847  894  
