30 
1  986  524  415  878  
2  972  545  342  127  
3  958  973  488  443  
4  901  878  181  3  
5  888  839  711  266  
6  865  143  894  193  
7  819  869  148  65  
8  802  405  864  594  
9  759  248  357  907  
10  712  351  940  963  
11  709  88  848  466  
12  708  744  207  492  
13  605  49  32  716  
14  562  95  664  290  
15  544  652  508  332  
16  474  884  137  328  
17  469  887  207  8  
18  457  441  811  834  
19  415  192  866  92  
20  411  255  62  441  
21  354  925  641  271  
22  333  321  811  512  
23  277  575  768  405  
24  276  818  535  323  
25  177  263  523  71  
26  172  539  576  765  
27  72  486  908  276  
28  66  489  352  652  
29  61  537  909  645  
30  26  473  944  280  
