40 
1  986  1000  998  1000  
2  962  961  713  606  
3  908  906  847  540  
4  900  874  901  938  
5  888  697  749  736  
6  844  416  791  753  
7  810  745  814  745  
8  735  653  622  912  
9  728  491  328  529  
10  704  818  741  710  
11  690  850  739  641  
12  687  583  893  608  
13  668  780  529  652  
14  665  936  590  862  
15  641  925  901  682  
16  636  135  363  102  
17  574  131  273  212  
18  561  656  253  281  
19  527  572  488  743  
20  524  369  101  558  
21  500  600  424  594  
22  473  337  458  366  
23  462  681  206  602  
24  456  571  403  340  
25  441  340  718  727  
26  424  174  627  441  
27  403  862  899  778  
28  398  58  479  167  
29  375  443  407  604  
30  366  162  283  342  
31  257  28  250  364  
32  245  223  303  292  
33  207  238  34  177  
34  193  137  69  90  
35  157  255  616  507  
36  101  50  210  263  
37  76  213  510  186  
38  50  67  51  61  
39  35  81  125  65  
40  29  79  63  91  
