20 
1  922  544  849  798  915  
2  858  634  755  950  983  
3  846  289  240  635  402  
4  814  914  694  785  428  
5  809  906  870  988  902  
6  727  669  362  637  585  
7  712  698  680  885  982  
8  489  375  690  692  966  
9  478  675  314  153  287  
10  437  501  354  628  490  
11  430  113  278  474  10  
12  357  104  312  504  113  
13  319  722  668  886  866  
14  313  909  369  395  788  
15  309  25  183  2  395  
16  289  137  183  118  136  
17  100  119  192  347  640  
18  62  305  655  455  671  
19  47  3  236  144  7  
20  9  256  134  332  150  
