40 
1  980  941  994  
2  969  647  282  
3  898  649  607  
4  868  948  354  
5  868  413  778  
6  831  100  41  
7  827  212  124  
8  800  273  130  
9  793  702  787  
10  775  830  859  
11  696  115  432  
12  645  572  356  
13  619  395  723  
14  596  817  482  
15  584  388  184  
16  544  834  764  
17  539  328  842  
18  538  905  715  
19  535  40  94  
20  519  901  227  
21  519  468  745  
22  518  731  833  
23  466  306  700  
24  446  452  517  
25  410  312  74  
26  408  980  542  
27  400  606  799  
28  383  765  279  
29  371  472  454  
30  364  667  600  
31  347  560  441  
32  296  827  359  
33  229  720  396  
34  182  882  682  
35  166  498  552  
36  78  272  335  
37  76  120  45  
38  74  33  208  
39  45  238  355  
40  10  84  7  
