50 
1  997  693  501  
2  993  283  652  
3  958  400  934  
4  958  261  575  
5  955  35  160  
6  918  321  920  
7  898  558  167  
8  893  201  451  
9  892  242  366  
10  886  680  284  
11  884  795  983  
12  868  831  398  
13  862  128  791  
14  860  853  828  
15  825  731  278  
16  820  415  407  
17  786  956  118  
18  785  806  972  
19  768  594  428  
20  763  444  35  
21  760  23  367  
22  722  29  144  
23  682  973  837  
24  672  327  923  
25  634  973  998  
26  632  372  723  
27  615  529  601  
28  607  678  10  
29  589  699  704  
30  562  224  267  
31  556  398  293  
32  536  631  149  
33  508  164  349  
34  466  952  796  
35  457  126  398  
36  403  784  229  
37  402  70  693  
38  390  576  812  
39  388  509  571  
40  357  74  745  
41  332  777  862  
42  296  589  719  
43  261  158  243  
44  245  189  719  
45  209  37  584  
46  195  783  460  
47  114  788  698  
48  101  453  905  
49  40  24  66  
50  31  780  423  
