50 
1  982  1000  577  705  837  
2  962  797  556  864  614  
3  940  504  283  699  457  
4  939  601  399  285  556  
5  938  517  905  158  615  
6  915  220  474  230  323  
7  897  974  909  972  994  
8  896  962  864  972  992  
9  844  669  596  344  218  
10  843  462  928  491  926  
11  835  802  311  533  780  
12  822  809  938  822  979  
13  795  936  858  657  711  
14  783  130  138  176  115  
15  770  528  684  99  811  
16  758  658  748  967  777  
17  709  336  277  392  160  
18  663  465  740  773  206  
19  621  858  791  551  836  
20  606  628  514  333  968  
21  602  92  238  584  927  
22  571  535  313  493  717  
23  549  443  294  800  387  
24  524  619  38  158  398  
25  499  267  471  435  22  
26  475  857  322  956  797  
27  457  848  883  502  878  
28  431  355  458  865  591  
29  389  42  147  356  400  
30  353  916  330  572  755  
31  325  467  383  979  440  
32  244  308  956  695  966  
33  240  369  892  698  340  
34  227  72  17  86  224  
35  215  36  462  723  829  
36  199  328  500  126  447  
37  196  167  54  48  18  
38  135  132  387  121  408  
39  127  812  36  927  333  
40  127  49  204  24  439  
41  124  430  208  394  974  
42  94  830  399  480  185  
43  69  463  25  61  23  
44  48  654  394  716  295  
45  42  593  516  211  501  
46  20  801  44  106  57  
47  12  131  55  158  181  
48  12  44  234  183  54  
49  10  144  171  12  174  
50  7  699  623  76  457  
