40 
1  987  918  990  973  
2  939  880  234  549  
3  907  409  667  725  
4  884  738  544  698  
5  803  799  796  590  
6  794  472  88  244  
7  791  323  22  167  
8  776  465  433  55  
9  775  875  881  683  
10  751  422  85  401  
11  715  890  314  958  
12  695  822  818  63  
13  678  161  761  744  
14  592  433  731  548  
15  586  772  406  313  
16  580  73  50  181  
17  571  246  651  513  
18  552  855  899  350  
19  520  391  148  511  
20  516  568  735  928  
21  496  953  642  268  
22  464  495  538  395  
23  460  954  837  481  
24  460  294  756  851  
25  371  401  456  511  
26  352  579  642  598  
27  325  533  485  464  
28  323  501  88  170  
29  318  837  269  804  
30  268  544  277  814  
31  235  949  678  860  
32  198  541  371  872  
33  184  428  630  371  
34  176  457  422  756  
35  145  837  821  545  
36  130  12  157  204  
37  94  237  412  190  
38  66  370  97  10  
39  61  63  354  458  
40  6  36  9  107  
