40 
1  957  773  637  796  
2  947  678  868  709  
3  946  722  332  434  
4  886  325  631  587  
5  863  841  861  85  
6  839  955  190  571  
7  816  693  780  906  
8  815  395  499  850  
9  780  693  979  549  
10  749  152  700  208  
11  735  505  924  857  
12  707  565  433  133  
13  697  265  771  758  
14  664  345  798  800  
15  621  176  488  700  
16  607  299  311  944  
17  562  269  559  821  
18  562  471  342  419  
19  542  471  348  141  
20  507  325  882  793  
21  477  41  620  109  
22  450  141  212  29  
23  399  666  845  639  
24  368  56  187  148  
25  361  606  872  91  
26  312  696  510  230  
27  277  989  870  886  
28  233  558  471  746  
29  219  304  134  259  
30  214  278  324  822  
31  203  587  45  482  
32  188  189  351  365  
33  178  362  375  865  
34  135  526  824  836  
35  92  119  105  171  
36  61  249  441  273  
37  61  737  566  35  
38  36  152  560  152  
39  29  825  65  207  
40  24  110  209  92  
