50 
1  990  307  683  821  
2  986  348  575  483  
3  981  486  501  72  
4  969  954  447  381  
5  929  382  856  347  
6  925  982  102  643  
7  887  373  278  662  
8  855  924  755  268  
9  848  248  530  317  
10  842  763  357  687  
11  838  279  447  460  
12  812  258  512  14  
13  797  322  758  711  
14  785  471  329  439  
15  699  621  724  85  
16  676  416  730  530  
17  674  268  655  266  
18  665  263  992  935  
19  660  100  111  456  
20  657  880  887  401  
21  587  703  881  651  
22  583  430  985  724  
23  543  910  240  783  
24  493  517  271  573  
25  487  762  615  478  
26  470  429  176  24  
27  443  690  561  794  
28  437  63  631  340  
29  430  29  294  435  
30  406  323  485  652  
31  400  375  37  494  
32  376  182  634  202  
33  370  461  106  733  
34  352  51  319  811  
35  334  258  645  864  
36  269  418  229  870  
37  268  819  149  770  
38  233  49  877  757  
39  223  299  381  477  
40  178  478  606  778  
41  177  563  130  945  
42  156  507  284  779  
43  148  227  712  240  
44  142  961  976  207  
45  114  133  944  246  
46  110  524  286  913  
47  84  650  716  718  
48  78  391  929  828  
49  72  65  65  479  
50  69  257  924  629  
