30 
1  988  144  26  
2  986  343  63  
3  973  730  28  
4  889  142  924  
5  860  96  568  
6  832  785  12  
7  785  567  240  
8  756  536  310  
9  730  684  212  
10  720  104  964  
11  686  392  546  
12  504  898  559  
13  500  405  393  
14  499  339  409  
15  495  204  671  
16  457  132  847  
17  451  965  283  
18  425  519  691  
19  365  843  550  
20  267  773  685  
21  262  849  308  
22  243  966  104  
23  242  946  455  
24  156  902  213  
25  86  812  169  
26  75  984  494  
27  53  804  775  
28  42  967  296  
29  40  524  920  
30  8  944  980  
