50 
1  988  95  168  
2  987  21  431  
3  984  212  84  
4  976  321  56  
5  968  219  150  
6  967  824  4  
7  962  309  110  
8  927  125  404  
9  923  654  40  
10  897  7  899  
11  885  100  588  
12  859  103  555  
13  836  368  214  
14  798  551  157  
15  706  24  920  
16  688  19  949  
17  679  524  342  
18  641  831  93  
19  556  807  134  
20  536  156  820  
21  498  528  459  
22  488  521  525  
23  421  70  939  
24  370  840  236  
25  353  302  796  
26  316  755  355  
27  290  580  606  
28  272  226  903  
29  272  117  966  
30  263  933  217  
31  229  976  96  
32  217  773  501  
33  183  745  622  
34  181  996  40  
35  172  901  338  
36  168  541  822  
37  157  998  33  
38  149  66  993  
39  130  750  699  
40  101  930  449  
41  88  118  995  
42  74  859  704  
43  68  144  995  
44  67  707  864  
45  47  587  920  
46  31  733  890  
47  27  730  920  
48  14  817  876  
49  14  592  972  
50  8  973  671  
