30 
1  989  351  749  95  165  
2  981  935  88  490  12  
3  956  57  996  43  146  
4  940  430  120  399  590  
5  916  146  893  373  115  
6  896  591  18  693  531  
7  867  333  921  123  167  
8  829  47  918  545  210  
9  787  673  9  835  555  
10  770  933  742  179  22  
11  719  874  751  118  134  
12  700  116  510  928  238  
13  646  204  399  572  763  
14  619  946  862  43  114  
15  582  191  154  888  624  
16  478  240  632  50  972  
17  463  60  657  977  224  
18  434  837  817  14  655  
19  342  559  624  405  643  
20  307  771  467  662  326  
21  293  7  159  991  950  
22  268  879  600  130  597  
23  247  996  12  777  391  
24  171  813  837  467  193  
25  158  914  419  415  520  
26  146  297  106  973  828  
27  126  818  229  576  805  
28  116  951  641  872  24  
29  77  850  989  382  53  
30  14  509  977  587  554  
