50 
1  981  91  93  
2  976  112  613  
3  957  56  697  
4  945  17  270  
5  930  1  691  
6  913  35  788  
7  877  416  139  
8  866  587  178  
9  837  22  851  
10  766  171  812  
11  744  289  451  
12  743  362  680  
13  720  289  751  
14  701  180  936  
15  696  145  100  
16  670  94  660  
17  662  345  366  
18  558  910  290  
19  540  489  945  
20  534  143  644  
21  513  913  197  
22  497  855  227  
23  428  538  60  
24  420  659  436  
25  402  542  166  
26  400  662  505  
27  395  746  520  
28  377  111  683  
29  352  762  490  
30  320  944  355  
31  302  465  738  
32  302  547  325  
33  295  572  677  
34  278  293  764  
35  276  417  162  
36  265  383  688  
37  265  644  658  
38  249  430  416  
39  219  520  745  
40  174  921  241  
41  164  762  760  
42  144  537  739  
43  123  962  375  
44  100  511  892  
45  90  823  599  
46  87  336  979  
47  76  283  731  
48  68  334  970  
49  42  423  985  
50  13  699  982  
