50 
1  978  169  98  639  
2  949  158  329  373  
3  937  68  496  477  
4  935  66  758  279  
5  888  697  81  408  
6  859  232  423  426  
7  847  678  566  41  
8  811  366  521  205  
9  761  21  565  876  
10  760  482  232  548  
11  747  492  103  771  
12  733  531  472  260  
13  727  961  193  60  
14  701  228  265  797  
15  674  933  14  654  
16  671  291  878  102  
17  669  738  180  462  
18  651  583  132  712  
19  637  36  727  749  
20  598  398  186  844  
21  584  719  606  144  
22  572  486  918  56  
23  567  355  805  284  
24  557  368  287  788  
25  496  819  207  427  
26  469  392  552  546  
27  432  444  165  890  
28  379  588  113  889  
29  328  669  270  706  
30  323  615  252  816  
31  318  799  504  273  
32  315  753  489  408  
33  314  873  74  802  
34  260  245  869  645  
35  256  179  875  673  
36  251  681  134  924  
37  217  241  522  898  
38  209  592  259  870  
39  186  646  900  236  
40  179  808  708  290  
41  151  347  981  239  
42  122  683  917  285  
43  101  804  652  513  
44  82  780  265  855  
45  62  823  490  734  
46  47  215  826  936  
47  42  913  791  390  
48  28  153  916  953  
49  22  944  744  439  
50  8  640  933  744  
