30 
1  983  668  1  888  575  
2  956  631  679  894  877  
3  917  737  513  120  156  
4  907  934  354  837  649  
5  854  876  358  530  479  
6  829  966  60  419  902  
7  800  328  632  409  564  
8  746  98  740  993  248  
9  674  45  217  169  469  
10  637  481  517  986  239  
11  603  383  190  1  208  
12  590  286  37  371  740  
13  549  331  818  204  957  
14  526  421  966  162  737  
15  440  508  628  191  408  
16  410  635  821  521  601  
17  387  955  430  489  953  
18  372  306  811  85  547  
19  331  893  882  709  236  
20  322  130  33  624  752  
21  300  981  262  707  735  
22  268  89  562  971  944  
23  95  693  100  204  276  
24  54  330  583  79  780  
25  52  822  8  960  799  
26  45  518  713  601  881  
27  34  356  556  371  603  
28  24  129  366  220  835  
29  23  723  560  327  435  
30  15  327  290  269  643  
