40 
1  983  466  101  232  
2  962  84  618  244  
3  959  7  233  927  
4  956  210  647  95  
5  925  132  273  567  
6  923  185  908  32  
7  893  654  49  503  
8  887  836  129  143  
9  878  97  961  41  
10  838  673  973  1  
11  767  304  356  599  
12  728  975  41  162  
13  727  948  624  6  
14  689  39  536  893  
15  664  153  898  307  
16  603  334  771  235  
17  565  188  537  779  
18  564  924  39  597  
19  534  557  321  634  
20  426  637  725  275  
21  406  474  322  825  
22  399  21  870  872  
23  379  656  672  282  
24  359  780  56  838  
25  351  847  116  689  
26  252  98  718  946  
27  235  933  387  296  
28  219  53  251  999  
29  165  200  993  320  
30  136  329  787  783  
31  120  79  945  784  
32  107  926  117  836  
33  84  416  997  114  
34  83  840  878  241  
35  78  524  898  530  
36  52  771  712  676  
37  49  564  714  819  
38  46  997  693  71  
39  9  80  999  722  
40  5  998  173  778  
