40 
1  961  687  729  
2  953  418  413  
3  936  828  180  
4  918  586  906  
5  824  287  743  
6  821  809  827  
7  807  538  632  
8  796  384  810  
9  670  248  419  
10  660  645  449  
11  649  637  975  
12  648  697  941  
13  592  431  836  
14  580  543  847  
15  575  403  362  
16  558  86  763  
17  548  314  604  
18  527  509  650  
19  514  238  328  
20  465  995  737  
21  398  583  898  
22  378  748  801  
23  371  603  39  
24  340  548  401  
25  336  32  219  
26  298  757  436  
27  268  45  240  
28  258  616  358  
29  256  283  125  
30  253  366  783  
31  246  29  677  
32  235  733  388  
33  166  281  345  
34  142  844  771  
35  105  760  22  
36  93  145  97  
37  67  482  320  
38  55  363  353  
39  21  232  447  
40  20  144  146  
