40 
1  978  45  263  
2  976  17  148  
3  972  73  570  
4  961  353  79  
5  937  31  284  
6  917  391  643  
7  912  338  305  
8  873  522  94  
9  850  179  553  
10  781  223  372  
11  773  811  370  
12  705  89  796  
13  676  160  839  
14  670  286  446  
15  663  220  880  
16  609  674  64  
17  607  892  126  
18  595  673  172  
19  573  585  474  
20  533  718  574  
21  516  283  715  
22  461  416  541  
23  455  613  686  
24  454  532  179  
25  433  648  598  
26  425  616  79  
27  424  98  944  
28  396  734  762  
29  392  737  452  
30  336  470  576  
31  279  795  354  
32  226  191  974  
33  185  794  373  
34  182  150  949  
35  172  573  788  
36  111  964  624  
37  55  380  866  
38  21  915  404  
39  7  957  659  
40  3  1000  165  
