30 
1  972  440  199  223  420  
2  966  321  433  443  122  
3  962  201  773  329  71  
4  940  326  75  904  140  
5  930  13  927  576  200  
6  879  702  369  99  462  
7  872  909  414  344  36  
8  829  76  174  759  773  
9  811  274  804  450  199  
10  790  360  429  397  501  
11  774  919  649  37  197  
12  743  897  386  175  298  
13  616  958  761  97  72  
14  615  585  586  373  392  
15  600  178  766  395  628  
16  576  48  957  207  726  
17  548  753  498  110  593  
18  535  744  897  469  26  
19  514  143  999  561  14  
20  439  421  178  98  995  
21  340  517  825  777  88  
22  303  423  866  117  813  
23  265  712  518  30  962  
24  258  972  364  590  138  
25  226  64  597  164  999  
26  206  742  569  698  295  
27  73  711  204  822  850  
28  27  942  334  939  212  
29  4  853  876  128  954  
30  4  640  838  953  428  
