40 
1  966  660  264  156  271  
2  962  98  279  232  808  
3  865  711  931  13  208  
4  860  137  347  687  498  
5  848  29  814  46  957  
6  838  31  972  732  65  
7  837  342  126  813  426  
8  836  306  232  256  771  
9  792  461  371  698  184  
10  780  17  445  161  993  
11  779  62  730  553  482  
12  707  180  399  907  315  
13  668  37  491  802  694  
14  591  522  549  387  510  
15  554  199  726  327  705  
16  545  316  841  508  270  
17  504  946  840  205  31  
18  503  774  40  279  930  
19  499  370  841  35  870  
20  478  195  950  79  755  
21  475  50  435  220  996  
22  469  459  704  47  911  
23  431  351  612  402  700  
24  377  549  872  105  611  
25  346  548  198  764  646  
26  292  507  925  397  322  
27  236  819  228  858  277  
28  204  637  553  156  918  
29  177  658  978  1  989  
30  170  934  137  759  425  
31  141  490  847  180  857  
32  106  864  782  483  276  
33  86  654  729  875  218  
34  73  910  404  483  674  
35  70  137  630  962  698  
36  69  904  40  926  684  
37  54  618  608  778  673  
38  25  343  671  897  795  
39  17  958  338  871  364  
40  4  557  769  760  895  
