50 
1  994  1000  999  
2  977  737  764  
3  969  813  410  
4  927  937  847  
5  925  319  655  
6  917  892  951  
7  910  335  985  
8  884  517  774  
9  881  487  480  
10  836  859  564  
11  793  307  593  
12  763  398  108  
13  762  749  382  
14  762  603  656  
15  760  552  673  
16  758  569  756  
17  737  248  84  
18  680  469  348  
19  654  674  751  
20  650  460  145  
21  634  887  71  
22  614  973  134  
23  607  762  789  
24  568  494  332  
25  562  713  466  
26  547  493  236  
27  528  556  274  
28  527  587  495  
29  514  599  624  
30  486  820  706  
31  482  176  499  
32  469  919  298  
33  452  352  752  
34  419  122  695  
35  415  742  646  
36  362  201  420  
37  361  431  647  
38  344  745  479  
39  323  182  434  
40  291  556  265  
41  265  360  160  
42  217  42  179  
43  208  762  527  
44  199  708  699  
45  173  639  790  
46  90  626  427  
47  69  343  45  
48  69  612  411  
49  41  190  915  
50  14  123  434  
