50 
1  993  222  154  
2  992  56  93  
3  974  139  296  
4  970  633  68  
5  872  75  692  
6  846  131  349  
7  823  223  359  
8  823  129  504  
9  812  780  201  
10  811  418  372  
11  810  120  675  
12  806  262  444  
13  798  9  491  
14  791  113  833  
15  779  992  5  
16  774  526  549  
17  770  590  146  
18  760  227  432  
19  712  255  897  
20  702  31  957  
21  691  911  83  
22  672  262  460  
23  642  604  48  
24  634  440  444  
25  622  853  56  
26  574  604  61  
27  529  880  266  
28  515  30  976  
29  484  848  636  
30  439  854  649  
31  404  921  562  
32  400  229  650  
33  384  108  920  
34  381  505  718  
35  378  861  165  
36  375  756  392  
37  360  103  974  
38  351  81  958  
39  343  933  72  
40  302  865  284  
41  291  965  59  
42  236  608  591  
43  209  918  130  
44  144  498  323  
45  130  945  286  
46  127  973  549  
47  122  545  603  
48  119  970  283  
49  64  566  932  
50  55  865  791  
