50 
1  999  320  25  578  209  
2  996  220  496  109  266  
3  989  202  434  190  326  
4  974  19  790  640  134  
5  958  858  223  705  6  
6  939  163  377  953  41  
7  935  476  198  455  293  
8  925  2  978  102  791  
9  877  25  7  849  990  
10  872  82  15  991  569  
11  849  276  996  123  36  
12  844  439  23  351  956  
13  821  174  342  833  295  
14  720  373  152  895  302  
15  710  644  96  377  700  
16  681  415  528  87  871  
17  658  181  849  42  848  
18  640  341  457  318  759  
19  636  906  5  791  565  
20  624  809  292  535  200  
21  615  29  855  462  750  
22  595  33  246  956  674  
23  593  373  155  620  790  
24  592  707  939  182  76  
25  575  30  516  986  319  
26  551  198  727  726  295  
27  541  260  111  719  897  
28  477  954  292  251  340  
29  469  512  96  980  226  
30  446  250  165  751  891  
31  416  690  651  376  306  
32  411  862  739  56  482  
33  401  392  942  377  263  
34  367  543  328  250  903  
35  363  64  596  894  680  
36  301  53  794  539  870  
37  298  69  965  610  420  
38  273  15  876  739  832  
39  239  393  227  951  507  
40  237  738  324  355  789  
41  184  870  984  60  238  
42  183  985  39  465  767  
43  170  710  501  699  474  
44  150  997  250  671  104  
45  110  748  540  549  619  
46  104  626  992  775  9  
47  73  284  975  283  713  
48  15  804  844  420  621  
49  15  753  992  36  844  
50  6  27  1000  284  834  
