30 
1  970  339  54  847  629  
2  964  846  727  68  229  
3  875  949  769  395  514  
4  824  671  359  23  100  
5  784  789  252  432  984  
6  780  259  241  346  138  
7  686  500  996  59  73  
8  669  310  713  785  594  
9  664  696  740  635  490  
10  656  889  446  752  877  
11  584  545  402  141  143  
12  575  390  971  344  626  
13  566  239  656  105  473  
14  554  323  130  440  972  
15  505  388  639  749  503  
16  467  448  176  923  942  
17  390  604  341  670  143  
18  387  716  69  834  616  
19  378  380  40  662  902  
20  368  567  785  989  563  
21  331  441  989  317  283  
22  296  741  480  632  160  
23  242  808  847  865  632  
24  220  969  275  955  2  
25  193  527  295  40  53  
26  131  921  398  968  223  
27  71  285  675  170  874  
28  60  897  803  806  111  
29  17  907  736  570  126  
30  13  425  355  786  535  
