50 
1  992  405  27  
2  888  740  241  
3  876  764  83  
4  865  36  917  
5  855  622  573  
6  829  318  30  
7  813  433  175  
8  803  40  735  
9  797  82  862  
10  789  426  635  
11  762  27  747  
12  751  491  208  
13  744  5  864  
14  743  262  770  
15  702  530  621  
16  697  470  367  
17  674  163  910  
18  660  153  933  
19  608  225  575  
20  532  953  99  
21  532  352  872  
22  522  965  496  
23  510  44  775  
24  497  319  867  
25  481  151  844  
26  468  652  460  
27  452  82  931  
28  445  555  167  
29  444  682  595  
30  441  498  452  
31  428  982  58  
32  405  538  350  
33  378  826  290  
34  375  621  449  
35  361  160  576  
36  332  672  581  
37  305  642  197  
38  300  610  654  
39  283  550  173  
40  282  724  429  
41  281  365  895  
42  247  879  562  
43  238  951  45  
44  188  742  217  
45  150  882  435  
46  146  829  198  
47  111  666  798  
48  93  241  913  
49  16  290  905  
50  9  876  560  
