30 
1  983  455  583  13  
2  906  147  877  73  
3  868  243  132  781  
4  824  216  234  738  
5  771  615  496  153  
6  699  119  955  133  
7  634  719  160  470  
8  584  163  830  376  
9  575  871  627  52  
10  559  84  550  853  
11  548  39  896  632  
12  495  931  596  60  
13  433  237  971  164  
14  424  46  819  851  
15  407  645  644  285  
16  407  455  797  319  
17  367  740  706  247  
18  323  869  145  577  
19  310  514  556  632  
20  271  254  923  411  
21  242  692  605  449  
22  214  449  509  842  
23  200  430  948  299  
24  164  209  645  927  
25  145  81  662  980  
26  143  557  713  687  
27  126  242  860  796  
28  88  852  627  481  
29  88  638  930  315  
30  65  247  945  720  
