30 
1  865  523  828  317  
2  805  355  70  218  
3  791  563  654  993  
4  782  428  720  296  
5  724  425  750  956  
6  715  504  138  264  
7  711  774  350  269  
8  679  138  232  370  
9  544  585  373  483  
10  486  206  110  53  
11  476  799  264  214  
12  428  769  305  791  
13  415  527  341  756  
14  413  473  79  155  
15  296  413  407  691  
16  285  428  720  527  
17  257  39  75  154  
18  250  293  24  262  
19  244  839  548  180  
20  217  381  289  339  
21  210  47  159  502  
22  165  918  804  336  
23  152  139  75  364  
24  140  646  703  623  
25  122  503  95  424  
26  96  462  117  123  
27  78  97  847  468  
28  56  40  382  170  
29  43  25  124  207  
30  41  161  107  93  
