30 
1  998  746  105  15  465  
2  994  37  111  981  58  
3  992  865  142  102  129  
4  975  365  596  876  2  
5  962  380  184  652  175  
6  921  314  36  566  829  
7  872  98  410  958  115  
8  844  387  975  261  17  
9  762  175  74  927  590  
10  748  616  411  602  154  
11  705  753  656  4  892  
12  695  876  664  208  107  
13  641  141  291  597  854  
14  618  616  506  509  271  
15  545  42  981  323  488  
16  472  1000  1  280  835  
17  408  991  62  442  334  
18  356  795  312  169  880  
19  334  211  783  931  160  
20  330  37  632  926  675  
21  293  584  667  975  24  
22  252  595  81  953  602  
23  236  726  457  886  182  
24  173  389  163  743  921  
25  171  804  948  83  499  
26  154  788  317  217  931  
27  115  658  121  970  515  
28  86  685  860  637  287  
29  11  289  696  986  646  
30  2  721  256  886  968  
