20 
1  940  921  1  809  513  
2  927  453  46  762  390  
3  910  306  810  5  790  
4  901  187  148  652  621  
5  856  555  922  7  539  
6  809  955  42  172  568  
7  807  135  142  563  850  
8  777  575  690  123  352  
9  730  190  140  488  908  
10  623  687  253  536  383  
11  539  754  335  755  163  
12  493  111  189  750  932  
13  485  825  751  516  48  
14  347  777  487  356  578  
15  220  237  403  868  749  
16  205  145  972  794  176  
17  89  871  674  881  81  
18  79  545  999  207  129  
19  44  238  851  999  37  
20  34  783  800  816  250  
