50 
1  967  29  492  
2  952  158  447  
3  950  82  326  
4  905  351  350  
5  879  863  24  
6  872  406  447  
7  870  194  659  
8  865  230  496  
9  848  24  132  
10  844  18  628  
11  826  8  855  
12  795  55  826  
13  761  700  436  
14  726  630  60  
15  724  781  327  
16  718  18  942  
17  689  741  139  
18  685  478  331  
19  664  793  42  
20  648  355  811  
21  614  652  512  
22  557  92  922  
23  553  306  561  
24  545  357  878  
25  532  369  338  
26  491  281  492  
27  485  615  650  
28  480  343  596  
29  430  880  72  
30  418  86  942  
31  387  55  888  
32  373  519  537  
33  336  876  164  
34  327  777  807  
35  316  770  281  
36  264  49  926  
37  262  928  456  
38  225  283  776  
39  222  793  356  
40  216  964  22  
41  215  262  681  
42  177  388  522  
43  133  683  729  
44  122  121  887  
45  108  650  672  
46  65  875  669  
47  54  977  449  
48  47  729  816  
49  32  988  538  
50  7  851  547  
