50 
1  987  987  921  
2  978  930  834  
3  973  929  947  
4  970  930  987  
5  960  955  979  
6  947  988  930  
7  930  990  963  
8  904  955  928  
9  887  878  742  
10  871  586  921  
11  855  625  759  
12  840  820  825  
13  824  930  523  
14  821  771  629  
15  728  861  523  
16  712  266  274  
17  710  288  701  
18  692  770  194  
19  662  506  818  
20  632  669  927  
21  631  564  348  
22  582  160  474  
23  565  811  442  
24  541  322  115  
25  538  458  406  
26  537  108  301  
27  510  773  671  
28  499  242  625  
29  423  855  623  
30  405  198  281  
31  376  446  259  
32  376  185  556  
33  368  525  615  
34  312  797  683  
35  308  627  482  
36  305  141  93  
37  291  561  454  
38  271  280  94  
39  264  220  131  
40  261  378  605  
41  258  502  64  
42  152  108  138  
43  134  614  510  
44  133  71  282  
45  113  366  212  
46  85  78  21  
47  73  8  56  
48  64  192  169  
49  17  30  8  
50  13  24  5  
