30 
1  945  173  126  771  342  
2  924  444  973  198  9  
3  805  430  938  68  239  
4  775  275  596  141  772  
5  748  571  525  531  212  
6  681  936  510  36  406  
7  678  912  207  380  301  
8  663  951  348  90  348  
9  649  712  766  221  147  
10  601  319  496  561  600  
11  599  198  61  810  881  
12  562  246  230  502  883  
13  513  767  552  6  966  
14  506  288  485  251  894  
15  385  17  878  781  738  
16  343  473  653  328  739  
17  273  757  860  540  120  
18  232  902  76  935  363  
19  227  588  960  559  84  
20  207  594  591  944  102  
21  179  591  191  952  444  
22  178  230  625  602  853  
23  169  610  159  748  869  
24  137  738  387  942  215  
25  135  463  98  817  951  
26  134  518  129  999  183  
27  55  993  171  232  784  
28  42  742  189  705  914  
29  39  87  702  861  932  
30  34  434  873  244  935  
