30 
1  995  133  187  
2  957  69  419  
3  897  296  293  
4  880  786  37  
5  864  564  91  
6  799  165  802  
7  735  485  56  
8  728  678  189  
9  723  163  400  
10  696  186  422  
11  558  260  581  
12  528  449  307  
13  473  565  788  
14  443  195  897  
15  439  490  452  
16  408  726  287  
17  400  32  985  
18  371  707  519  
19  299  704  495  
20  288  792  103  
21  277  849  185  
22  261  130  866  
23  256  218  913  
24  220  870  668  
25  206  367  844  
26  202  732  553  
27  165  836  682  
28  142  767  790  
29  70  720  843  
30  32  993  617  
