30 
1  969  275  955  2  
2  949  769  395  514  
3  921  398  968  223  
4  907  736  570  126  
5  897  803  806  111  
6  889  446  752  877  
7  846  727  68  229  
8  808  847  865  632  
9  789  252  432  984  
10  741  480  632  160  
11  716  69  834  616  
12  696  740  635  490  
13  671  359  23  100  
14  604  341  670  143  
15  567  785  989  563  
16  545  402  141  143  
17  527  295  40  53  
18  500  996  59  73  
19  448  176  923  942  
20  441  989  317  283  
21  425  355  786  535  
22  390  971  344  626  
23  388  639  749  503  
24  380  40  662  902  
25  339  54  847  629  
26  323  130  440  972  
27  310  713  785  594  
28  285  675  170  874  
29  259  241  346  138  
30  239  656  105  473  
