30 
1  999  180  8  
2  963  565  227  
3  962  171  137  
4  955  198  335  
5  923  570  461  
6  896  853  48  
7  856  603  142  
8  762  68  455  
9  734  138  564  
10  725  434  431  
11  721  117  692  
12  721  795  174  
13  690  350  402  
14  647  37  942  
15  632  493  190  
16  537  527  482  
17  367  738  259  
18  363  378  578  
19  363  201  729  
20  353  223  991  
21  336  213  555  
22  291  494  683  
23  280  880  74  
24  261  613  969  
25  240  890  603  
26  186  128  999  
27  133  810  262  
28  123  741  622  
29  116  678  544  
30  56  874  503  
