40 
1  966  828  854  950  
2  962  956  973  975  
3  920  973  991  994  
4  822  687  691  884  
5  764  718  549  813  
6  738  890  964  927  
7  731  869  699  785  
8  698  483  602  656  
9  683  697  808  679  
10  674  183  584  659  
11  650  776  580  549  
12  633  517  777  655  
13  611  520  754  776  
14  507  73  315  647  
15  490  462  616  520  
16  483  601  314  343  
17  482  259  718  438  
18  467  394  420  778  
19  463  535  670  356  
20  451  617  601  483  
21  428  872  307  552  
22  394  254  253  566  
23  382  26  382  200  
24  354  532  697  494  
25  349  271  236  467  
26  339  189  263  212  
27  288  343  147  190  
28  281  430  348  472  
29  281  306  342  242  
30  279  81  55  283  
31  272  152  381  136  
32  270  479  129  153  
33  245  243  331  381  
34  238  343  318  562  
35  168  260  473  268  
36  159  109  107  61  
37  110  78  220  258  
38  110  72  97  55  
39  107  55  142  24  
40  101  238  298  167  
