30 
1  945  282  906  
2  943  451  909  
3  840  677  457  
4  810  13  305  
5  808  369  44  
6  771  928  595  
7  753  538  513  
8  736  667  720  
9  645  939  949  
10  636  517  815  
11  622  38  276  
12  600  851  248  
13  558  236  43  
14  505  527  703  
15  469  31  86  
16  460  355  452  
17  442  841  336  
18  428  369  244  
19  407  626  52  
20  324  609  572  
21  308  399  311  
22  298  474  26  
23  284  431  436  
24  261  975  668  
25  259  663  755  
26  201  36  263  
27  173  373  456  
28  148  493  913  
29  137  779  813  
30  93  14  79  
