40 
1  918  958  941  
2  908  228  456  
3  894  633  794  
4  888  865  876  
5  885  923  658  
6  871  701  722  
7  865  140  481  
8  855  618  616  
9  771  428  185  
10  748  668  340  
11  739  464  384  
12  738  521  873  
13  705  745  905  
14  705  780  332  
15  689  632  454  
16  687  689  801  
17  687  307  742  
18  645  670  939  
19  645  883  336  
20  624  797  549  
21  622  497  879  
22  593  367  772  
23  572  727  634  
24  490  80  723  
25  397  790  578  
26  358  605  184  
27  346  165  311  
28  329  141  841  
29  318  428  299  
30  313  866  938  
31  230  87  249  
32  229  610  795  
33  221  31  609  
34  203  744  269  
35  200  388  327  
36  190  695  394  
37  155  19  56  
38  91  61  26  
39  78  803  604  
40  60  428  26  
