40 
1  990  17  396  
2  951  405  70  
3  934  300  164  
4  907  372  150  
5  901  765  23  
6  883  737  39  
7  881  265  277  
8  816  316  379  
9  816  538  148  
10  786  593  142  
11  765  455  274  
12  723  406  333  
13  714  449  309  
14  706  160  660  
15  675  944  27  
16  639  965  14  
17  614  258  606  
18  595  843  99  
19  486  360  649  
20  409  481  620  
21  359  298  818  
22  349  676  407  
23  334  207  900  
24  314  873  301  
25  312  971  73  
26  305  990  34  
27  238  299  891  
28  238  975  127  
29  203  726  599  
30  189  870  437  
31  177  959  193  
32  172  926  356  
33  142  595  789  
34  128  370  935  
35  118  804  594  
36  91  898  553  
37  82  816  661  
38  56  797  753  
39  50  671  871  
40  49  983  303  
