50 
1  984  836  84  
2  984  994  49  
3  914  203  61  
4  855  506  19  
5  828  361  332  
6  820  871  641  
7  808  92  642  
8  804  331  860  
9  768  746  30  
10  763  185  180  
11  730  211  475  
12  722  667  290  
13  670  637  92  
14  666  587  169  
15  610  243  617  
16  557  688  621  
17  551  547  705  
18  537  418  703  
19  491  697  634  
20  469  484  388  
21  463  658  986  
22  460  521  509  
23  398  743  764  
24  386  394  612  
25  356  154  347  
26  356  699  936  
27  337  363  207  
28  332  535  650  
29  316  79  35  
30  307  10  565  
31  307  245  967  
32  306  657  424  
33  285  237  522  
34  221  630  557  
35  193  385  227  
36  187  207  962  
37  162  750  641  
38  138  223  268  
39  138  963  948  
40  127  978  466  
41  98  785  481  
42  71  966  734  
43  68  782  880  
44  42  307  225  
45  39  36  32  
46  22  967  378  
47  13  782  270  
48  12  365  257  
49  6  161  912  
50  5  548  189  
