50 
1  979  936  977  
2  955  412  907  
3  877  893  970  
4  863  608  649  
5  860  671  146  
6  837  731  802  
7  772  498  308  
8  715  426  843  
9  695  589  938  
10  693  998  583  
11  677  247  800  
12  656  411  879  
13  641  355  115  
14  627  73  213  
15  597  695  703  
16  581  29  280  
17  557  902  583  
18  536  405  721  
19  506  793  736  
20  480  482  376  
21  431  486  778  
22  429  223  379  
23  427  356  212  
24  408  367  492  
25  399  788  646  
26  380  141  122  
27  342  944  905  
28  340  109  950  
29  337  49  449  
30  337  796  581  
31  327  571  860  
32  306  247  191  
33  244  863  974  
34  242  530  821  
35  232  340  409  
36  224  310  36  
37  220  599  204  
38  170  329  833  
39  165  852  288  
40  147  849  796  
41  121  674  323  
42  114  14  146  
43  108  1  17  
44  108  639  256  
45  103  185  896  
46  70  149  210  
47  68  7  169  
48  60  328  545  
49  43  87  419  
50  39  48  466  
