30 
1  999  998  987  984  998  
2  984  993  976  979  997  
3  982  848  779  748  770  
4  951  733  948  918  804  
5  884  864  922  959  911  
6  876  984  841  846  956  
7  765  603  491  575  821  
8  711  454  320  714  564  
9  647  930  898  779  546  
10  644  747  521  214  648  
11  636  709  767  565  851  
12  621  896  780  491  720  
13  600  505  869  756  749  
14  593  724  663  605  693  
15  579  787  756  800  515  
16  559  436  891  778  765  
17  532  679  693  605  794  
18  494  534  704  579  624  
19  475  385  627  538  425  
20  428  704  385  428  586  
21  418  495  569  328  277  
22  414  669  682  606  287  
23  401  344  105  561  195  
24  394  109  582  410  432  
25  366  168  324  499  491  
26  357  237  102  65  70  
27  303  69  77  132  63  
28  220  159  289  299  320  
29  120  210  296  177  155  
30  102  27  136  34  20  
