30 
1  999  827  945  791  
2  952  875  619  839  
3  922  905  919  992  
4  921  538  761  425  
5  900  593  830  907  
6  874  887  937  397  
7  843  221  960  734  
8  843  836  946  901  
9  808  848  370  904  
10  789  501  576  551  
11  716  401  666  853  
12  649  398  472  762  
13  573  799  864  371  
14  535  671  465  546  
15  529  48  591  472  
16  479  872  588  237  
17  468  486  828  892  
18  466  205  711  536  
19  458  186  239  57  
20  426  128  122  323  
21  406  635  271  899  
22  363  575  243  878  
23  356  900  460  462  
24  187  684  590  899  
25  143  520  93  535  
26  129  259  736  607  
27  128  297  90  597  
28  117  724  128  315  
29  108  870  389  635  
30  108  546  838  153  
