40 
1  981  36  575  21  955  
2  971  120  313  408  510  
3  970  635  287  21  664  
4  948  311  351  198  571  
5  922  238  530  536  192  
6  891  445  395  237  469  
7  839  152  907  188  333  
8  837  200  135  487  815  
9  824  489  80  532  651  
10  781  53  672  68  972  
11  765  459  524  598  195  
12  737  302  737  363  353  
13  706  223  58  461  976  
14  675  67  643  594  690  
15  642  959  48  914  28  
16  628  7  299  993  593  
17  592  309  408  320  829  
18  528  920  360  278  269  
19  489  595  135  855  352  
20  471  639  712  142  649  
21  466  98  970  9  979  
22  424  299  711  540  568  
23  423  769  857  79  340  
24  410  984  267  451  131  
25  393  919  246  520  323  
26  388  111  172  929  873  
27  385  485  910  548  92  
28  369  607  741  376  352  
29  368  869  787  95  404  
30  367  142  748  563  756  
31  363  250  942  571  220  
32  363  31  686  979  435  
33  308  520  613  742  302  
34  287  222  855  791  268  
35  274  804  238  729  386  
36  250  90  941  317  821  
37  247  276  611  738  627  
38  171  491  933  173  627  
39  134  791  965  70  457  
40  101  503  819  652  458  
