40 
1  947  954  936  
2  943  969  896  
3  930  839  785  
4  926  604  847  
5  912  834  839  
6  903  846  907  
7  890  964  926  
8  876  484  484  
9  799  591  755  
10  777  437  880  
11  744  734  736  
12  719  543  931  
13  671  587  304  
14  657  425  945  
15  640  578  412  
16  625  306  516  
17  591  477  712  
18  588  905  795  
19  585  755  551  
20  578  525  677  
21  554  426  275  
22  534  508  373  
23  531  579  601  
24  502  422  393  
25  485  611  582  
26  484  196  130  
27  371  113  427  
28  358  381  278  
29  259  375  68  
30  259  119  323  
31  210  322  235  
32  199  189  274  
33  176  367  262  
34  168  281  450  
35  128  82  76  
36  109  559  140  
37  84  105  254  
38  67  167  356  
39  59  413  185  
40  2  14  1  
