40 
1  998  968  920  
2  960  959  906  
3  951  727  883  
4  937  855  702  
5  934  940  856  
6  915  706  769  
7  883  869  866  
8  870  820  736  
9  844  901  968  
10  830  981  831  
11  788  685  760  
12  766  943  971  
13  739  850  734  
14  732  950  948  
15  630  276  679  
16  580  414  97  
17  563  601  605  
18  524  511  300  
19  515  906  880  
20  486  426  275  
21  484  657  701  
22  481  569  604  
23  445  572  334  
24  410  374  430  
25  391  529  424  
26  347  496  347  
27  344  90  272  
28  336  228  112  
29  288  210  381  
30  247  83  170  
31  243  159  96  
32  239  232  404  
33  209  339  290  
34  193  119  72  
35  150  445  254  
36  144  219  342  
37  97  110  383  
38  55  44  53  
39  45  28  25  
40  14  25  29  
