40 
1  983  209  514  41  632  
2  945  41  78  796  803  
3  944  926  12  693  121  
4  934  187  461  889  58  
5  933  802  619  19  332  
6  928  247  407  835  47  
7  923  102  147  973  132  
8  910  263  383  459  377  
9  890  639  577  277  88  
10  865  393  215  976  24  
11  848  304  614  628  141  
12  826  564  203  340  586  
13  806  91  39  329  997  
14  796  966  141  277  195  
15  785  393  547  211  595  
16  715  451  737  659  81  
17  643  892  136  465  339  
18  639  29  891  959  102  
19  524  725  39  582  808  
20  449  977  7  841  435  
21  347  530  895  835  35  
22  346  809  450  611  245  
23  341  24  600  969  599  
24  292  137  572  938  412  
25  237  131  337  811  917  
26  236  891  87  265  927  
27  210  851  872  465  97  
28  201  688  204  850  572  
29  182  429  407  775  649  
30  167  514  36  963  838  
31  149  369  580  735  730  
32  148  658  793  715  258  
33  136  727  965  340  184  
34  118  103  230  758  993  
35  113  627  829  472  487  
36  65  979  127  363  795  
37  36  329  771  466  954  
38  28  3  823  997  865  
39  23  118  917  241  996  
40  10  604  748  610  917  
