50 
1  985  396  833  
2  977  735  676  
3  958  984  907  
4  957  909  860  
5  936  918  915  
6  928  881  701  
7  923  970  994  
8  897  784  623  
9  864  982  927  
10  849  619  502  
11  821  904  748  
12  802  955  754  
13  794  768  525  
14  740  775  579  
15  731  956  740  
16  730  620  750  
17  673  596  800  
18  644  433  723  
19  633  449  552  
20  629  867  722  
21  619  269  525  
22  607  453  676  
23  582  403  661  
24  581  308  542  
25  568  345  453  
26  529  765  704  
27  508  601  517  
28  497  196  257  
29  482  293  351  
30  470  834  416  
31  462  575  609  
32  431  642  726  
33  410  756  631  
34  400  691  475  
35  390  806  850  
36  386  118  343  
37  358  403  395  
38  344  209  291  
39  280  259  469  
40  258  341  709  
41  180  92  284  
42  169  232  172  
43  168  317  259  
44  149  184  179  
45  143  49  94  
46  133  151  391  
47  91  734  458  
48  47  165  145  
49  39  100  55  
50  36  141  42  
