50 
1  994  997  958  965  
2  993  793  976  596  
3  978  630  942  119  
4  968  686  757  984  
5  964  605  777  925  
6  949  668  195  63  
7  949  906  744  920  
8  948  897  921  876  
9  921  544  618  894  
10  915  989  734  732  
11  904  89  445  322  
12  902  939  976  278  
13  876  715  890  634  
14  869  995  407  318  
15  804  497  321  538  
16  768  651  463  836  
17  745  868  475  445  
18  742  814  231  859  
19  740  646  124  74  
20  701  977  952  635  
21  696  938  634  909  
22  660  818  245  629  
23  657  897  944  729  
24  650  133  493  30  
25  641  815  196  115  
26  634  789  329  635  
27  592  614  820  801  
28  521  514  468  205  
29  520  491  555  900  
30  493  743  862  439  
31  474  692  201  452  
32  472  932  879  280  
33  469  895  552  618  
34  442  752  131  780  
35  401  122  793  768  
36  381  549  366  434  
37  341  907  593  808  
38  277  508  676  572  
39  269  247  409  195  
40  260  688  167  147  
41  202  692  452  84  
42  193  513  833  217  
43  187  66  39  100  
44  154  85  99  575  
45  146  736  65  379  
46  121  659  25  42  
47  45  160  665  132  
48  19  468  209  203  
49  18  135  12  157  
50  5  14  492  347  
