30 
1  962  189  827  27  
2  950  198  28  864  
3  924  145  519  341  
4  881  346  454  247  
5  881  674  302  134  
6  859  181  795  196  
7  851  375  116  691  
8  676  397  372  555  
9  665  51  545  830  
10  650  923  96  283  
11  626  316  286  781  
12  607  28  918  544  
13  547  724  373  360  
14  477  374  589  594  
15  470  81  517  917  
16  468  553  598  388  
17  451  191  967  234  
18  396  455  906  157  
19  338  918  761  44  
20  311  777  115  862  
21  287  348  928  346  
22  189  716  740  419  
23  174  675  806  363  
24  134  856  252  774  
25  130  881  41  950  
26  116  853  662  415  
27  114  666  804  507  
28  96  520  828  610  
29  25  794  68  996  
30  22  964  445  676  
