40 
1  948  69  203  
2  934  79  294  
3  922  393  240  
4  918  26  197  
5  877  122  885  
6  874  243  581  
7  871  973  21  
8  845  307  804  
9  832  82  841  
10  820  631  180  
11  784  105  718  
12  779  939  65  
13  779  914  350  
14  762  554  471  
15  716  258  627  
16  616  162  263  
17  602  540  290  
18  594  684  243  
19  583  541  419  
20  549  802  126  
21  491  695  529  
22  490  675  675  
23  468  735  159  
24  467  341  893  
25  448  585  428  
26  362  398  890  
27  305  54  975  
28  298  44  999  
29  291  741  527  
30  241  436  312  
31  235  92  885  
32  212  673  810  
33  195  369  745  
34  127  543  830  
35  98  951  491  
36  94  796  446  
37  73  709  356  
38  72  976  282  
39  32  503  945  
40  24  921  661  
