30 
1  999  10  207  
2  982  30  414  
3  982  447  22  
4  970  12  665  
5  949  612  25  
6  932  126  426  
7  859  79  675  
8  813  36  806  
9  803  8  942  
10  745  599  201  
11  741  508  263  
12  602  354  544  
13  587  280  657  
14  584  651  256  
15  577  715  222  
16  451  615  419  
17  408  350  737  
18  406  199  890  
19  372  348  806  
20  333  437  719  
21  272  909  258  
22  271  729  546  
23  243  409  814  
24  219  648  649  
25  150  768  650  
26  118  774  648  
27  101  980  206  
28  97  757  678  
29  22  886  775  
30  6  979  728  
