50 
1  996  962  985  
2  992  967  974  
3  965  971  974  
4  965  941  879  
5  943  953  938  
6  930  887  985  
7  925  941  967  
8  910  847  939  
9  893  509  695  
10  886  941  664  
11  848  978  981  
12  774  672  574  
13  773  846  749  
14  738  890  584  
15  683  568  518  
16  666  489  737  
17  655  299  365  
18  624  738  694  
19  609  483  469  
20  596  574  350  
21  537  706  458  
22  512  202  355  
23  477  621  695  
24  476  852  803  
25  468  273  468  
26  463  539  550  
27  458  624  629  
28  448  622  266  
29  439  284  315  
30  435  666  424  
31  421  62  447  
32  414  571  161  
33  408  474  405  
34  312  226  302  
35  237  521  444  
36  228  336  307  
37  202  550  728  
38  202  159  130  
39  191  184  582  
40  168  234  85  
41  138  33  357  
42  107  199  118  
43  105  163  244  
44  98  104  229  
45  95  123  73  
46  92  189  133  
47  84  478  258  
48  77  458  172  
49  69  248  68  
50  19  117  110  
