50 
1  974  649  128  139  
2  971  477  176  149  
3  968  528  202  141  
4  956  75  688  254  
5  913  215  296  484  
6  896  900  136  56  
7  885  439  76  675  
8  849  219  36  933  
9  829  37  149  969  
10  805  689  97  422  
11  789  918  2  857  
12  788  55  781  500  
13  749  745  34  701  
14  704  28  958  377  
15  689  254  333  722  
16  688  137  964  149  
17  672  884  558  42  
18  672  47  374  938  
19  651  456  601  264  
20  619  55  774  754  
21  586  93  733  685  
22  578  966  140  199  
23  575  692  860  38  
24  573  54  983  268  
25  551  721  306  400  
26  547  204  510  757  
27  520  862  223  413  
28  519  391  452  606  
29  478  169  971  224  
30  444  508  191  835  
31  432  955  188  242  
32  411  194  942  274  
33  394  873  169  579  
34  384  728  607  311  
35  380  139  677  807  
36  376  213  514  834  
37  369  825  75  817  
38  353  232  569  763  
39  328  318  613  717  
40  312  965  49  573  
41  285  943  80  634  
42  235  185  634  899  
43  229  45  387  996  
44  209  958  162  509  
45  183  445  824  528  
46  123  832  758  304  
47  66  791  229  933  
48  52  806  260  906  
49  13  902  729  599  
50  13  134  965  964  
