50 
1  999  581  686  785  473  
2  964  722  220  259  68  
3  960  727  554  359  283  
4  947  953  808  446  143  
5  921  585  575  54  785  
6  911  995  378  789  635  
7  905  581  131  176  535  
8  894  757  846  955  138  
9  862  262  875  736  170  
10  843  316  664  40  432  
11  828  7  13  921  923  
12  821  275  368  656  59  
13  806  172  380  252  490  
14  791  547  584  803  834  
15  755  350  780  727  2  
16  753  762  296  388  40  
17  708  715  193  480  749  
18  700  96  467  355  968  
19  648  660  784  740  902  
20  605  469  964  275  346  
21  583  48  505  295  160  
22  575  631  448  786  223  
23  539  536  242  889  670  
24  516  863  60  716  141  
25  488  610  669  971  629  
26  485  125  387  402  111  
27  449  852  17  285  395  
28  435  272  71  769  126  
29  428  788  390  847  752  
30  364  472  545  806  616  
31  361  902  390  847  594  
32  342  178  949  570  874  
33  333  961  897  69  143  
34  326  61  671  317  972  
35  298  942  970  310  344  
36  239  687  239  996  563  
37  217  961  331  323  23  
38  185  154  567  105  73  
39  176  829  527  632  503  
40  172  752  339  713  626  
41  170  81  604  865  877  
42  156  880  656  341  632  
43  155  399  696  662  984  
44  153  619  824  989  440  
45  134  395  741  639  53  
46  125  794  441  130  100  
47  96  147  969  241  229  
48  49  908  425  398  942  
49  35  541  907  675  514  
50  14  281  566  500  989  
