50 
1  999  926  949  
2  954  268  315  
3  948  793  735  
4  918  380  717  
5  912  267  857  
6  908  896  416  
7  864  780  294  
8  829  949  984  
9  810  328  663  
10  785  688  636  
11  771  374  892  
12  758  976  174  
13  747  962  318  
14  747  665  148  
15  732  667  863  
16  721  206  438  
17  706  727  312  
18  692  961  697  
19  666  523  556  
20  662  366  167  
21  659  849  683  
22  639  92  677  
23  631  849  835  
24  608  328  235  
25  592  733  252  
26  591  230  616  
27  567  934  176  
28  559  818  807  
29  553  653  915  
30  526  312  603  
31  431  507  738  
32  420  911  884  
33  420  891  137  
34  401  732  603  
35  360  820  707  
36  298  120  356  
37  292  621  717  
38  269  321  524  
39  261  230  697  
40  209  141  184  
41  190  116  180  
42  173  519  470  
43  162  104  419  
44  120  717  405  
45  117  828  430  
46  116  286  12  
47  93  181  529  
48  62  27  262  
49  23  71  201  
50  20  46  7  
